row,session,scenario,frame,bucket,command,geometry,PREFIX,first_interval_GT_progress_mps,GT_max_abs_segment_heading_deg,lateral_weighted_abs,longitudinal_weighted_abs,endpoint_L2,endpoint_lateral_signed,endpoint_longitudinal_signed
14855,session_019_20260113-102709,20260113-102709,155,nonstop,LANE_KEEP,near_straight_lt5deg,0.1549261084747972,10.920128188514632,4.205185208709648,0.14981538432102265,0.029359420123383162,0.5054422647734467,0.44214909000758473,-0.24490011274961837
14860,session_019_20260113-102709,20260113-102709,160,nonstop,LANE_KEEP,near_straight_lt5deg,0.16005361967089807,11.328770717427727,3.032154101292137,0.05531030410611104,0.14869445129506415,0.5468324743087934,0.07637560302549846,-0.5414725498316315
14865,session_019_20260113-102709,20260113-102709,165,nonstop,LANE_KEEP,near_straight_lt5deg,0.2599523243922928,11.747035938203062,1.9690799230045548,0.03256640843811455,0.25783981580930776,0.6440484315860748,-0.06577168367227924,-0.6406812529295643
14870,session_019_20260113-102709,20260113-102709,170,nonstop,LANE_KEEP,near_straight_lt5deg,0.15783706703838563,12.077162599147279,1.536557823829668,0.03356503788042142,0.15412478046063685,0.35948442646278495,-0.05502274911312157,-0.35524857487302036
14875,session_019_20260113-102709,20260113-102709,175,nonstop,LANE_KEEP,near_straight_lt5deg,0.17398325221616168,12.376268031059046,1.5070173745940616,0.08585660935262057,0.1507994146248717,0.4691870537979926,0.29465068432945,-0.3651266433387561
14880,session_019_20260113-102709,20260113-102709,180,nonstop,LANE_KEEP,near_straight_lt5deg,0.17794368949832173,12.67416362520868,1.4591550983375026,0.05014842380275856,0.16971953620162428,0.1433297915166166,0.09702906406607352,-0.10549307969084314
14885,session_019_20260113-102709,20260113-102709,185,nonstop,LANE_KEEP,near_straight_lt5deg,0.10121322036289224,12.925113329766189,1.3466307581117316,0.05215734722346362,0.08082573477475449,0.4708832729247103,0.062096737547825354,0.4667708773115604
14890,session_019_20260113-102709,20260113-102709,190,nonstop,LANE_KEEP,near_straight_lt5deg,0.1323773093880174,13.072989532189087,1.3253164850850059,0.030884111354524714,0.1259149838177939,0.7887402774521383,-0.13930766984990717,0.7763405170389249
14895,session_019_20260113-102709,20260113-102709,195,nonstop,LANE_KEEP,near_straight_lt5deg,0.2149492966544329,13.203134532678828,1.21466632181869,0.06346913593293226,0.20520111136663927,0.9128237150777893,-0.2973239685654829,0.8630443745977889
14900,session_019_20260113-102709,20260113-102709,200,nonstop,LANE_KEEP,near_straight_lt5deg,0.4396353328225926,13.021655902562046,1.1837135176913918,0.045007193693528354,0.4367968969785699,1.2226720565899807,-0.19283357994607128,1.207369938507314
14905,session_019_20260113-102709,20260113-102709,205,nonstop,LANE_KEEP,near_straight_lt5deg,0.18391505519400467,12.761258786231195,1.2541819692844867,0.04179263433421415,0.17141219309624534,0.17135854047443505,-0.16558010126244505,-0.04412459019013131
14910,session_019_20260113-102709,20260113-102709,210,nonstop,LANE_KEEP,near_straight_lt5deg,0.1510252126829712,12.676452290994556,1.267236149007438,0.059624223766649734,0.13202620234968548,0.8422178929621298,-0.15317917852618218,-0.8281709476259196
14915,session_019_20260113-102709,20260113-102709,215,nonstop,LANE_KEEP,near_straight_lt5deg,0.17055070306763165,12.724243287388829,1.4545265272821992,0.026196505282230075,0.1678262026886767,0.8684547454049755,-0.06189167052337066,-0.8662465387730258
14920,session_019_20260113-102709,20260113-102709,220,nonstop,LANE_KEEP,near_straight_lt5deg,0.10767690227084772,12.808764208553315,1.537846774260525,0.018641550195001987,0.10039013362499868,0.4745050854587031,0.05416546753178846,-0.4714034134934048
14925,session_019_20260113-102709,20260113-102709,225,nonstop,LANE_KEEP,near_straight_lt5deg,0.15123428391562532,12.965057342405757,1.5398650561130987,0.020341406314989666,0.14758140693466207,0.38911828112427216,0.056788680707722514,-0.3849520521423212
14930,session_019_20260113-102709,20260113-102709,230,nonstop,LANE_KEEP,near_straight_lt5deg,0.08091811731374768,13.104220081678275,1.469287650036677,0.04639418588034988,0.05904249975623471,0.15758601593095373,-0.021363342208791082,0.15613122694278966
14935,session_019_20260113-102709,20260113-102709,235,nonstop,LANE_KEEP,near_straight_lt5deg,0.07944159122818313,13.272100625167809,1.432872230404859,0.030998596986474874,0.07116567970321555,0.37567903881602493,0.07555201830737418,0.36800357706877596
14940,session_019_20260113-102709,20260113-102709,240,nonstop,LANE_KEEP,near_straight_lt5deg,0.18092960096734811,13.30529629929978,1.3986374236490595,0.0370910682371562,0.1692424201312245,0.8631789144854143,0.1634937107160001,0.8475539186202438
14945,session_019_20260113-102709,20260113-102709,245,nonstop,LANE_KEEP,near_straight_lt5deg,0.18091495924208573,13.189709991815148,1.3428489348681436,0.031447445286570765,0.17640403283519326,0.7204198962557439,0.15539585845161535,0.7034606983316283
14950,session_019_20260113-102709,20260113-102709,250,nonstop,LANE_KEEP,near_straight_lt5deg,0.07462274785096965,13.063729997066345,1.3382663330373448,0.025393899930798314,0.06834245909833123,0.21983881253707382,0.11680634388356466,0.18624011792915385
14955,session_019_20260113-102709,20260113-102709,255,nonstop,LANE_KEEP,near_straight_lt5deg,0.1048960771419297,12.959270486693729,1.4782065003910039,0.033289924135223053,0.09143115771882976,0.2007277274747887,0.19628843797648238,0.04198177811796052
14960,session_019_20260113-102709,20260113-102709,260,nonstop,LANE_KEEP,near_straight_lt5deg,0.1237997496088005,12.875380263231786,1.46667838664561,0.036913461913682194,0.11241689354297925,0.20298590901316227,0.16089690661843478,-0.12375566531887931
14965,session_019_20260113-102709,20260113-102709,265,nonstop,LANE_KEEP,near_straight_lt5deg,0.09373864116005853,12.828962966169923,1.4852360170104684,0.03588378043600001,0.08547457846034866,0.2312480717760197,0.12105743364794078,-0.19702986692047877
14970,session_019_20260113-102709,20260113-102709,270,nonstop,LANE_KEEP,near_straight_lt5deg,0.06607776319970991,12.816105356166235,1.4363892263084848,0.01730515521351354,0.06319220973981282,0.1832141511058293,0.007449071730613986,-0.18306265729465915
14975,session_019_20260113-102709,20260113-102709,275,nonstop,LANE_KEEP,near_straight_lt5deg,0.12809046275412905,12.798998062524694,1.3764051748278812,0.05595481567894227,0.10296175902509308,0.24692030071452925,-0.22710419977244226,-0.0969191278885246
14980,session_019_20260113-102709,20260113-102709,280,nonstop,LANE_KEEP,near_straight_lt5deg,0.09829428024063828,12.887099858856274,1.3354871571441413,0.07345862700799438,0.054581897153547984,0.3304266627242688,-0.25474392374313,-0.21044551018031266
14985,session_019_20260113-102709,20260113-102709,285,nonstop,LANE_KEEP,near_straight_lt5deg,0.11240893757160475,12.91404993687017,1.2807234250752386,0.02239818753483035,0.10648619999865559,0.09395983748889257,-0.09015609092069309,0.026463755040410007
14990,session_019_20260113-102709,20260113-102709,290,nonstop,LANE_KEEP,near_straight_lt5deg,0.0636107304932999,12.983566589477244,1.3718685181328958,0.010907314128396451,0.06067786379358587,0.22927601642621478,-0.06014667659191577,-0.22124617285553527
14995,session_019_20260113-102709,20260113-102709,295,nonstop,LANE_KEEP,near_straight_lt5deg,0.056503092376949456,13.05791166983504,1.3204779940448101,0.012088357405776427,0.05318746563020865,0.2885729641064105,-0.032779764716783684,-0.2867051493054702
19830,session_026_20260122-134906,20260122-134906,30,nonstop,LANE_KEEP,near_straight_lt5deg,0.12601339918373178,11.836332927778667,1.2288893685645648,0.03832853882232386,0.1171886056316495,0.7232664422610529,-0.1853497968647063,-0.6991135811176701
19835,session_026_20260122-134906,20260122-134906,35,nonstop,LANE_KEEP,near_straight_lt5deg,0.08156969034446566,11.889903980329704,1.13750765711005,0.03965709190491269,0.06819025465286883,0.33562153237211656,-0.11552058719047235,-0.31511395863556435
19840,session_026_20260122-134906,20260122-134906,40,nonstop,LANE_KEEP,near_straight_lt5deg,0.08755364551433151,11.995400523993665,1.155118552067215,0.04839592022387394,0.05877079268959481,0.24874554330966525,0.03795928141800006,-0.2458321343328606
19845,session_026_20260122-134906,20260122-134906,45,nonstop,LANE_KEEP,near_straight_lt5deg,0.06555897447457716,12.065322541218453,1.1334955538542637,0.019241026789455683,0.061146796690258506,0.2898771227857141,-0.0909355898209655,0.2752443729096693
19850,session_026_20260122-134906,20260122-134906,50,nonstop,LANE_KEEP,near_straight_lt5deg,0.1520088459641479,12.147755795220538,1.2495707390212123,0.14016675975517331,0.04668791335406008,0.5046586524034778,0.4970713395989105,0.08718049549663553
19855,session_026_20260122-134906,20260122-134906,55,nonstop,LANE_KEEP,near_straight_lt5deg,0.11872112056305438,12.245788386203088,1.333158122431627,0.07892573615917928,0.06471832508821003,0.3333855355448981,0.3189170608839908,0.0971484615816195
19860,session_026_20260122-134906,20260122-134906,60,nonstop,LANE_KEEP,near_straight_lt5deg,0.09367737979033577,12.211931206223893,1.3004049044454482,0.05571927948396309,0.06948481533412565,0.32180576836708663,0.09773078425465087,0.306606663925137
19865,session_026_20260122-134906,20260122-134906,65,nonstop,LANE_KEEP,near_straight_lt5deg,0.05735459934016525,12.19260134814613,1.287185030723494,0.0380860008505251,0.035084339424623565,0.2016288477322954,-0.18620026863839545,0.07735407033144753
19870,session_026_20260122-134906,20260122-134906,70,nonstop,LANE_KEEP,near_straight_lt5deg,0.08658982012353392,12.14937287348497,1.4187184244403461,0.0600503549235827,0.05752839209030939,0.44146036293217883,-0.39836210706160585,0.1902495300852244
19875,session_026_20260122-134906,20260122-134906,75,nonstop,LANE_KEEP,near_straight_lt5deg,0.08293497444291262,12.1212038044949,1.9706041911697052,0.05152977006265448,0.055294223241045846,0.3959842889188662,-0.3632896050038507,0.15755703718566894
19880,session_026_20260122-134906,20260122-134906,80,nonstop,LANE_KEEP,near_straight_lt5deg,0.13202190278446682,12.117073463813293,2.960619529230856,0.06356366192265028,0.09571184145377505,0.518215124396358,-0.5130850786967182,0.07273662881874134
19885,session_026_20260122-134906,20260122-134906,85,nonstop,LANE_KEEP,near_straight_lt5deg,0.06666401900313489,12.147269152475042,3.9840784998930308,0.05692884005758496,0.030738700590810804,0.5206754592824413,-0.4990328666213158,-0.1485568306430009
19890,session_026_20260122-134906,20260122-134906,90,nonstop,LANE_KEEP,near_straight_lt5deg,0.09727625975919374,12.230994230514954,4.539938237339972,0.07309063737889665,0.05677619273307055,0.5110131050697303,-0.4172122130174652,-0.29507348722322807
19895,session_026_20260122-134906,20260122-134906,95,nonstop,LANE_KEEP,near_straight_lt5deg,0.09601903255839353,12.308880696150439,4.542295559576725,0.09181375369371292,0.02642109985026728,0.4512487187898045,-0.43046799872526675,-0.13536139879191483
19900,session_026_20260122-134906,20260122-134906,100,nonstop,LANE_KEEP,near_straight_lt5deg,0.12110979063123092,12.44034460615433,4.073731650254965,0.10003669718033308,0.0625882846659402,0.5386885126405694,-0.39212225387335115,-0.3693581617728137
19905,session_026_20260122-134906,20260122-134906,105,nonstop,LANE_KEEP,near_straight_lt5deg,0.0733697963599574,12.546511178726126,3.410290425073878,0.047780726916143115,0.04582962730357347,0.13639711059592885,-0.09032537637760679,-0.10220321991582124
19910,session_026_20260122-134906,20260122-134906,110,nonstop,LANE_KEEP,near_straight_lt5deg,0.10620172657593144,12.629534845526157,2.375034484786609,0.08894265703402582,0.05349158918671353,0.38615241920252025,0.328396421507264,-0.2031489138469175
19915,session_026_20260122-134906,20260122-134906,115,nonstop,LANE_KEEP,near_straight_lt5deg,0.19461129126238716,12.725771948671294,1.511373121542617,0.17549369893886932,0.08008672925838013,0.5368774002626915,0.5049580132221375,-0.1823588434805887
19920,session_026_20260122-134906,20260122-134906,120,nonstop,LANE_KEEP,near_straight_lt5deg,0.10737763994858526,12.874665106030044,1.3983360519522579,0.04702561732633107,0.0924272924137563,0.2088598354188479,-0.12970750475896767,-0.16370215044522357
19925,session_026_20260122-134906,20260122-134906,125,nonstop,LANE_KEEP,near_straight_lt5deg,0.09062506961124646,12.977744053800889,1.4640906904704218,0.04503394425371186,0.06937435994190272,0.23364728111276045,-0.23122807417528102,0.03353549887173362
19930,session_026_20260122-134906,20260122-134906,130,nonstop,LANE_KEEP,near_straight_lt5deg,0.07446902597568933,13.03508344799777,1.6763285064904117,0.05224222764139089,0.04050564762877884,0.37137908593510877,-0.3300245755138367,0.17031208127114406
19935,session_026_20260122-134906,20260122-134906,135,nonstop,LANE_KEEP,near_straight_lt5deg,0.07237536106377566,13.104064777950658,1.6128823188279906,0.05531235283846489,0.04530629062003494,0.22595992269784812,-0.14908521261034172,0.16979836879825055
19940,session_026_20260122-134906,20260122-134906,140,nonstop,LANE_KEEP,near_straight_lt5deg,0.09742943233525757,13.04688015631055,1.6519714472017377,0.03837891752268757,0.07743335824246962,0.4703842606536981,-0.11472420885407823,0.4561794696975435
19945,session_026_20260122-134906,20260122-134906,145,nonstop,LANE_KEEP,near_straight_lt5deg,0.0740410465239901,12.9844444908892,1.9893366999394095,0.06431508798236629,0.035291679610488305,0.06030922456747289,-0.03952334673916695,0.04555334927824142
19950,session_026_20260122-134906,20260122-134906,150,nonstop,LANE_KEEP,near_straight_lt5deg,0.06880871509435704,12.937892412678062,2.484153485957923,0.05974749732072125,0.031495364438022005,0.19499875637425507,-0.19475949111770682,0.009656894277041339
19955,session_026_20260122-134906,20260122-134906,155,nonstop,LANE_KEEP,near_straight_lt5deg,0.07055317679002446,12.877552862601835,2.8877018058839523,0.0653360076439746,0.019790670234246972,0.2714583287026467,-0.2629606980959762,0.06738913472445691
19960,session_026_20260122-134906,20260122-134906,160,nonstop,LANE_KEEP,near_straight_lt5deg,0.06202415520683309,12.82837143797595,3.12677969648095,0.05918205644876514,0.014113068748421803,0.3152121946887291,-0.3100857686451937,-0.05661752170666466
19965,session_026_20260122-134906,20260122-134906,165,nonstop,LANE_KEEP,near_straight_lt5deg,0.055460569716161146,12.812259459985343,3.3331002406010173,0.04372237054351615,0.02505825350168389,0.26382577175056476,-0.26367268620975903,-0.008986233176979667
19970,session_026_20260122-134906,20260122-134906,170,nonstop,LANE_KEEP,near_straight_lt5deg,0.04244572350742978,12.806644577813344,3.4960033418714964,0.03414329655135005,0.021502836030513926,0.19752108513774472,-0.19294838295328107,-0.04225518417550913
19975,session_026_20260122-134906,20260122-134906,175,nonstop,LANE_KEEP,near_straight_lt5deg,0.04042425489252188,12.781909833900727,3.528529260830484,0.03383365698827139,0.021592591078320494,0.2518368002367951,-0.2247142556158097,-0.11368938946330907
19980,session_026_20260122-134906,20260122-134906,180,nonstop,LANE_KEEP,near_straight_lt5deg,0.04496528630062278,12.794616083399422,3.2412658492916586,0.03348075355518626,0.025525850236961866,0.2205876840151279,-0.12323465754449756,-0.1829539437100177
19985,session_026_20260122-134906,20260122-134906,185,nonstop,LANE_KEEP,near_straight_lt5deg,0.053393025705509245,12.810231619652138,2.929966608011995,0.050548694631543045,0.01589440746472737,0.22814414587562382,-0.21644234250330616,-0.07212810595738285
19990,session_026_20260122-134906,20260122-134906,190,nonstop,LANE_KEEP,near_straight_lt5deg,0.10740955919362145,12.836978675118585,2.57352752741174,0.06773737317707877,0.07342209520654,0.3502613691096095,-0.338323224599403,0.09066654502736943
19995,session_026_20260122-134906,20260122-134906,195,nonstop,LANE_KEEP,near_straight_lt5deg,0.12231034431943213,12.830155619287614,1.8092268010349564,0.044638694781870804,0.11100365605141277,0.24426799624932005,-0.16032635855485217,0.18428866689028606
20000,session_026_20260122-134906,20260122-134906,200,nonstop,LANE_KEEP,near_straight_lt5deg,0.04996297762553276,12.855509942408737,1.0359176741223552,0.019489778252378603,0.042371774325937576,0.0798016785050977,0.07957628183753822,0.005993601683767252
20005,session_026_20260122-134906,20260122-134906,205,nonstop,LANE_KEEP,near_straight_lt5deg,0.05719926584980048,12.898666257149067,1.1507589091274102,0.04307551825649232,0.034441537256323304,0.22500311366153933,0.19860742175937354,-0.10574257978450265
20010,session_026_20260122-134906,20260122-134906,210,nonstop,LANE_KEEP,near_straight_lt5deg,0.11375584491502802,12.906736178781165,1.1706592745379234,0.05033801488964315,0.0852113153003062,0.26709415087047794,0.26660109272389754,-0.016221676474563785
20015,session_026_20260122-134906,20260122-134906,215,nonstop,LANE_KEEP,near_straight_lt5deg,0.15042506282817728,12.951519848771927,1.286793680337719,0.1048492585657066,0.08610418974907524,0.4449626755614676,0.3932581986037224,-0.20818206424611876
20020,session_026_20260122-134906,20260122-134906,220,nonstop,LANE_KEEP,near_straight_lt5deg,0.09388005551160652,13.020679940450657,1.4071862887771516,0.06968716161484735,0.049482984966278884,0.3261513009388149,0.24307741284341014,-0.21745813957963434
20025,session_026_20260122-134906,20260122-134906,225,nonstop,LANE_KEEP,near_straight_lt5deg,0.059543761624811606,13.140957847800316,1.438074012605638,0.033727131139645095,0.04625445492025332,0.32500901215623895,0.12029578587213406,-0.3019267823234301
20030,session_026_20260122-134906,20260122-134906,230,nonstop,LANE_KEEP,near_straight_lt5deg,0.05201265052595492,13.220769670983993,1.3856383547770297,0.020826021863998654,0.04552704088234861,0.18566592323987233,-0.0360404259241362,-0.18213435357373142
20035,session_026_20260122-134906,20260122-134906,235,nonstop,LANE_KEEP,near_straight_lt5deg,0.09590780537541341,13.318391277674882,1.2974481730412823,0.03379575629059249,0.08662951128274574,0.27315438906237377,-0.05586217382024117,-0.26738125925374023
20040,session_026_20260122-134906,20260122-134906,240,nonstop,LANE_KEEP,near_straight_lt5deg,0.041236029753915604,13.408367350154837,1.3516693340746753,0.03558436517013166,0.015140260993381994,0.10694276627822855,-0.07003640277965878,0.08081867076935392
20045,session_026_20260122-134906,20260122-134906,245,nonstop,LANE_KEEP,near_straight_lt5deg,0.054746405027682174,13.531458204980995,1.359679507280742,0.045553966125306315,0.027628820809639465,0.13034997737036474,-0.1183423611787796,0.05464615403746072
20050,session_026_20260122-134906,20260122-134906,250,nonstop,LANE_KEEP,near_straight_lt5deg,0.05951362046877623,13.556798045149142,1.4542785713508208,0.04432906251544744,0.03847785902858074,0.3254135157365512,0.22842695329773888,0.23176514671351095
20055,session_026_20260122-134906,20260122-134906,255,nonstop,LANE_KEEP,near_straight_lt5deg,0.04765033222367783,13.589007346488309,1.5779810547626818,0.023885004899263977,0.03951103115092239,0.19355485807926806,0.14289022604304208,-0.13055981919202378
20060,session_026_20260122-134906,20260122-134906,260,nonstop,LANE_KEEP,near_straight_lt5deg,0.0697639198306085,13.557927560571978,1.7196013788527569,0.04178506399141785,0.04170423000155209,0.23760827791736594,0.23729944612211307,0.012110598870186319
20065,session_026_20260122-134906,20260122-134906,265,nonstop,LANE_KEEP,near_straight_lt5deg,0.06515457668150568,13.560991400968406,1.7322241810977228,0.057354906724256235,0.0257330118903481,0.2392255414504366,0.20344795142100477,-0.12584828463213563
20070,session_026_20260122-134906,20260122-134906,270,nonstop,LANE_KEEP,near_straight_lt5deg,0.05460812038337966,13.564768470459947,1.6512781868137232,0.028049059453404378,0.046107968214405805,0.21829897051493913,0.0668994612941694,-0.20779533826925037
20075,session_026_20260122-134906,20260122-134906,275,nonstop,LANE_KEEP,near_straight_lt5deg,0.08011047270721433,13.557673821364977,1.5492090947586643,0.03288655961465672,0.07152589918564312,0.3019537859379311,0.03456131644075545,-0.2999693388467093
20080,session_026_20260122-134906,20260122-134906,280,nonstop,LANE_KEEP,near_straight_lt5deg,0.12921773991553326,13.557918243437536,1.4542873472046536,0.06591855781161829,0.10892782182402387,0.5322455894786866,-0.36677659937932433,-0.38569456006956243
20085,session_026_20260122-134906,20260122-134906,285,nonstop,LANE_KEEP,near_straight_lt5deg,0.12559298655996187,13.569631030358126,1.3918987716021642,0.04926961779321164,0.11340582702213163,0.46319985402966574,-0.26470830182885574,-0.38011001001813544
20090,session_026_20260122-134906,20260122-134906,290,nonstop,LANE_KEEP,near_straight_lt5deg,0.1231730508774746,13.557505687746252,1.2770585009526543,0.06457761384482989,0.10303994517277368,0.3822179310726067,-0.2876083614034,-0.251737913879247
20095,session_026_20260122-134906,20260122-134906,295,nonstop,LANE_KEEP,near_straight_lt5deg,0.14464336042885556,13.525127328212367,1.2805454430034318,0.07823770331385896,0.11392690360638022,0.3463023443216303,-0.33308862858359634,-0.09474850495367221
20130,session_026_20260122-134906,20260122-134936,30,nonstop,LANE_KEEP,gentle_bend_5to15deg,0.13096918879278535,12.300442699382108,6.8360789075490125,0.05077917402549319,0.1116643701896837,0.5006566922497663,-0.11169389941556418,-0.4880385193074651
20135,session_026_20260122-134906,20260122-134936,35,nonstop,LANE_KEEP,gentle_bend_5to15deg,0.14150808959889094,12.216271531438474,7.609880955493963,0.060544578817294206,0.12360953168747282,0.6459246312606451,-0.23156016098992016,-0.6029913109751438
20140,session_026_20260122-134906,20260122-134936,40,nonstop,LANE_KEEP,gentle_bend_5to15deg,0.1435564364252327,12.229346365108654,8.249592290208136,0.10019276878988131,0.09854330998732222,0.42718304532934265,-0.1993870398330034,-0.3777964565258434
20145,session_026_20260122-134906,20260122-134936,45,nonstop,LANE_KEEP,gentle_bend_5to15deg,0.11146908420094528,12.35511176912765,8.832271601061215,0.05091728120077689,0.09605074968162873,0.43137176819395484,-0.10716435417357505,-0.4178485414469455
20150,session_026_20260122-134906,20260122-134936,50,nonstop,LANE_KEEP,gentle_bend_5to15deg,0.0658124670559189,12.444619372783823,9.60420147645936,0.04110366848011722,0.047819990407772454,0.2768674155960565,0.20213662992255452,0.18919923007874984
20155,session_026_20260122-134906,20260122-134936,55,nonstop,LANE_KEEP,gentle_bend_5to15deg,0.10035279793029131,12.527643952369006,10.131386759217984,0.05075768920957964,0.08288644688710534,0.3898869290208157,0.3187775751581335,0.22448312853660768
