batch,group,norm_prefix,norm_main,norm_aux,cos_main_aux,cos_prefix_aux,aux_main_norm_ratio,dot_main_total
19,scene_shared,2.4031869750996426,2.701102489982622,0.1953708323523987,-0.00903806797287191,-0.02305061867367522,0.07233003304278751,7.291185122511886
19,status_query,1.0719568063979803,1.2954842413279382,0.0036401036198990843,-0.23624780485207972,-0.28512928524656495,0.0028098401383623087,1.677165346493631
20,backbone_fpn,5.51351174070502,6.038106226768559,19.949953974519765,0.4561235109097729,0.4549597589230292,3.304008446568267,91.40333816337056
20,scene_shared,1.945498492167328,2.038077017464752,0.20346612820291377,0.06766898448845234,0.07657059486509989,0.0998324040060143,4.181818879226103
20,status_query,0.5854170989933216,0.5465534960951332,0.029281078479571877,0.8395283959528721,0.8931270815257324,0.05357403930040036,0.31215626437798527
21,backbone_fpn,3.991751518921069,4.206556465568879,4.249690636824379,0.008526763905015364,0.01274837446925018,1.0102540335803305,17.847546535482714
21,scene_shared,3.9804881028361683,4.808182818140203,0.1501920016029262,0.13920501134454735,0.13203760191390104,0.031236749367408664,23.21914899533702
21,status_query,1.7934177164810277,2.2329234593855136,0.015170469269055442,0.9797688923893403,0.9802496939298783,0.006793994306114845,5.019136353606516
22,backbone_fpn,7.5951334385853135,7.914211831728329,5.6328783773718065,0.3313651054061196,0.332828574359239,0.7117421794030603,77.4069366247796
22,scene_shared,7.669089257360209,8.275754229112348,0.15757820809168546,-0.03405894163304179,-0.03370257398651662,0.019040948260323966,68.44369252640416
22,status_query,3.473229189122027,3.7651120963983575,0.008808306869525584,-0.26071227951541703,-0.26082658589864866,0.002339454083704828,14.167422767906997
23,backbone_fpn,7.082323279815666,7.397980876020567,6.92498119427149,0.1738565130719657,0.2111631409835611,0.936063678769131,63.63694292950981
23,scene_shared,3.794977301952032,4.920503921402496,0.17950460957482195,-0.0445697315705385,-0.04031938641049532,0.03648094025370832,24.171992485387165
23,status_query,1.3629443171073718,1.9122035084678985,0.008680044237805192,-0.728902648215507,-0.7317813683469514,0.004539288940411914,3.644423923590993
24,backbone_fpn,7.379813981683293,7.6812072749745735,4.161562733071573,0.06148138085990351,0.08999259339565008,0.5417849804196762,60.96624832027357
24,scene_shared,7.7047435312579085,7.894094383127973,0.13699657937377113,-0.039560833509533676,-0.03826613522683579,0.017354312315618313,62.27394251534063
24,status_query,3.315019263753883,3.241603972529274,0.005870513767553342,0.230117781293715,0.23401554133584748,0.0018109904285972512,10.512375428653971
25,backbone_fpn,3.3420484597991487,3.5686072194380993,4.729140198170762,0.22796532164882138,0.2560934152417959,1.3252061399223969,16.582201437846525
25,scene_shared,2.5115553280922636,2.977400583976815,0.15663135664401562,-0.0184865652502542,-0.0196351532926446,0.052606746128466296,8.856292948402988
25,status_query,0.9799083449216903,1.235865033405219,0.008963445539167962,0.489315637715718,0.48014076674978606,0.007252770567082629,1.5327828280670757
26,backbone_fpn,8.83213329176892,9.409504076597056,9.926654485291637,0.3767921907809621,0.37002682505571055,1.054960431972267,123.73300230309991
26,scene_shared,9.578845457556074,9.937891427316005,0.3534162737090656,-0.11067647463778377,-0.11087347078093576,0.035562500988654405,98.37296671715939
26,status_query,4.176495141400948,4.250470312097033,0.016331015885520245,-0.9343840133769116,-0.9344547844285985,0.003842166792470336,18.001638076614995
27,backbone_fpn,5.289165294453671,5.510313352912576,5.24039881664713,-0.2876801841116511,-0.29299149423383364,0.9510164814632952,22.056431330198265
27,scene_shared,2.029113878925728,2.3029342365445857,0.18454192955110066,-0.023621960288673166,-0.02936657938744749,0.08013339096820876,5.293467049899288
27,status_query,0.31649554384465767,0.5215957161406075,0.006834663631297625,-0.4041852352675114,-0.36428831451646726,0.01310337378126624,0.27062119851161137
28,backbone_fpn,5.915280177878838,6.308606801580636,5.806093158489102,0.4499519504615036,0.4420484873049011,0.9203447514012716,56.279521256828524
28,scene_shared,2.0645884402118573,2.492888191753727,0.1659434821905834,0.05621531211404708,0.05679630983633057,0.06656675688043735,6.23774660523379
28,status_query,0.7287172376206557,0.9738800575856352,0.005803055200094394,0.8254386082502018,0.8103200927254453,0.0059586959963846674,0.9531073161279001
29,backbone_fpn,4.736078040263104,4.9983239170003,6.000528776994204,0.23763752513255795,0.24426902479772916,1.2005081856710418,32.11060600760742
29,scene_shared,3.610307111076316,3.881914118604932,0.15264970334083156,0.045913800010298975,0.04593498577065328,0.03932330769741249,15.096464504210065
29,status_query,1.7042368189752934,1.9040837361479601,0.009374411361478265,0.49735986778635666,0.4940443485757208,0.0049233188559464755,3.634412580894369
30,backbone_fpn,6.020650498250529,6.467154203666898,4.586395616752289,-0.31900887685472096,-0.29564749959383024,0.7091829686312083,32.3619842643341
30,scene_shared,4.695576784728267,5.038263509665176,0.12741836233115583,-0.02803840197564883,-0.03611737076821957,0.025290134604258434,25.36609945602056
30,status_query,0.8913476555168929,0.9978846610341802,0.008825722331628521,0.299897970286033,0.15193645423277227,0.008844431301791718,0.9984150140273922
31,backbone_fpn,9.083303732324229,9.12155511168891,9.361203919035475,0.6150813227562406,0.6472379560362689,1.0262728015576494,135.72378524049293
31,scene_shared,5.060884576979444,5.28196106678804,0.22762736356213895,-0.05165659542745408,-0.056574102778610816,0.04309523691748056,27.837005011515295
31,status_query,1.7482868889249592,1.720411476701671,0.012412566300678454,-0.9685659726998013,-0.9716745051863225,0.007214882293435702,2.9391321925470333
